station,time,2min avg wind dir (deg),2min avg wind speed (kts),5sec avg wind dir (deg),5sec avg wind speed (kts),Precipitation,Amount (1/100 inch),Pressure 1 (inches Hg),Pressure 2 (inches Hg),Pressure 3 (inches Hg),Dry bulb temp,Dew point temp
23188KSAN,2021-01-08T03:39:00Z,49,1,44,2,NP,.00,29.993,29.989,29.988,57,52
23188KSAN,2021-01-08T03:40:00Z,47,1,48,1,NP,.00,29.993,29.989,29.988,57,52
23188KSAN,2021-01-08T03:41:00Z,46,1,45,1,NP,.00,29.993,29.989,29.988,56,51
23188KSAN,2021-01-08T03:42:00Z,46,1,54,1,NP,.00,29.993,29.989,29.988,56,51
23188KSAN,2021-01-08T03:43:00Z,51,1,49,1,NP,.00,29.993,29.989,29.988,56,51
23188KSAN,2021-01-08T03:44:00Z,57,1,66,1,NP,.00,29.992,29.988,29.988,56,51
23188KSAN,2021-01-08T03:45:00Z,66,1,74,2,NP,.00,29.991,29.988,29.987,56,52
23188KSAN,2021-01-08T03:46:00Z,72,1,73,2,M,.00,29.991,29.987,29.986,56,52
23188KSAN,2021-01-08T03:47:00Z,74,1,71,2,NP,.00,29.99,29.986,29.985,56,52
23188KSAN,2021-01-08T03:48:00Z,77,1,87,2,NP,.00,29.989,29.986,29.985,56,51
23188KSAN,2021-01-08T03:49:00Z,81,1,82,1,NP,.00,29.989,29.985,29.985,56,51
23188KSAN,2021-01-08T03:50:00Z,78,1,77,1,NP,.00,29.989,29.985,29.985,56,51
23188KSAN,2021-01-08T03:51:00Z,66,1,75,1,NP,.00,29.99,29.986,29.985,56,51
23188KSAN,2021-01-08T03:52:00Z,21,0,7,1,NP,.00,29.991,29.987,29.986,56,51
23188KSAN,2021-01-08T03:53:00Z,318,0,298,1,NP,.00,29.992,29.988,29.987,56,51
23188KSAN,2021-01-08T03:54:00Z,298,1,285,1,NP,.00,29.993,29.989,29.988,56,51
23188KSAN,2021-01-08T03:55:00Z,303,1,321,1,NP,.00,29.993,29.99,29.989,56,51
23188KSAN,2021-01-08T03:56:00Z,313,1,316,2,NP,.00,29.994,29.99,29.989,56,51
23188KSAN,2021-01-08T03:57:00Z,315,1,313,2,NP,.00,29.994,29.99,29.989,56,51
23188KSAN,2021-01-08T03:58:00Z,314,1,315,1,NP,.00,29.994,29.99,29.989,56,51
23188KSAN,2021-01-08T03:59:00Z,308,1,301,1,NP,.00,29.994,29.99,29.989,56,51
23188KSAN,2021-01-08T04:00:00Z,296,1,285,1,NP,.00,29.994,29.99,29.989,56,51
23188KSAN,2021-01-08T04:01:00Z,284,1,275,2,NP,.00,29.994,29.99,29.99,55,51
23188KSAN,2021-01-08T04:02:00Z,274,2,265,2,NP,.00,29.995,29.991,29.99,55,51
23188KSAN,2021-01-08T04:03:00Z,266,2,262,2,NP,.00,29.995,29.991,29.99,55,51
23188KSAN,2021-01-08T04:04:00Z,254,2,244,2,NP,.00,29.995,29.991,29.991,56,51
23188KSAN,2021-01-08T04:05:00Z,256,1,255,2,NP,.00,29.995,29.992,29.991,56,51
23188KSAN,2021-01-08T04:06:00Z,275,2,290,4,NP,.00,29.996,29.992,29.991,56,51
23188KSAN,2021-01-08T04:07:00Z,283,3,292,4,NP,.00,29.996,29.992,29.992,57,51
23188KSAN,2021-01-08T04:08:00Z,273,3,260,4,NP,.00,29.996,29.992,29.992,57,51
23188KSAN,2021-01-08T04:09:00Z,271,3,280,4,NP,.00,29.996,29.992,29.992,57,51
23188KSAN,2021-01-08T04:10:00Z,274,4,276,4,NP,.00,29.996,29.992,29.992,56,51
23188KSAN,2021-01-08T04:11:00Z,270,4,271,4,NP,.00,29.996,29.992,29.992,56,51
23188KSAN,2021-01-08T04:12:00Z,264,4,260,4,NP,.00,29.996,29.992,29.991,56,51
23188KSAN,2021-01-08T04:13:00Z,259,3,256,3,NP,.00,29.995,29.991,29.991,56,51
23188KSAN,2021-01-08T04:14:00Z,260,3,263,4,NP,.00,29.995,29.991,29.99,56,51
23188KSAN,2021-01-08T04:15:00Z,266,4,270,4,NP,.00,29.994,29.991,29.99,56,51
23188KSAN,2021-01-08T04:16:00Z,271,4,269,4,NP,.00,29.994,29.99,29.99,56,51
23188KSAN,2021-01-08T04:17:00Z,276,4,275,4,NP,.00,29.994,29.991,29.99,56,51
23188KSAN,2021-01-08T04:18:00Z,274,4,272,4,NP,.00,29.995,29.991,29.99,56,51
23188KSAN,2021-01-08T04:19:00Z,248,5,216,9,NP,.00,29.995,29.992,29.991,56,51
23188KSAN,2021-01-08T04:20:00Z,240,5,222,6,NP,.00,29.996,29.992,29.992,58,52
23188KSAN,2021-01-08T04:21:00Z,264,4,286,5,NP,.00,29.997,29.993,29.992,58,52
23188KSAN,2021-01-08T04:22:00Z,277,4,274,5,NP,.00,29.997,29.994,29.993,58,52
23188KSAN,2021-01-08T04:23:00Z,290,4,304,4,NP,.00,29.998,29.994,29.993,57,52
23188KSAN,2021-01-08T04:24:00Z,293,4,296,5,NP,.00,29.998,29.995,29.994,56,51
23188KSAN,2021-01-08T04:25:00Z,290,4,293,4,NP,.00,29.999,29.995,29.994,56,51
23188KSAN,2021-01-08T04:26:00Z,293,4,298,4,NP,.00,29.999,29.995,29.994,55,51
23188KSAN,2021-01-08T04:27:00Z,294,4,295,5,NP,.00,29.999,29.995,29.995,55,51
23188KSAN,2021-01-08T04:28:00Z,295,4,296,4,NP,.00,30,29.996,29.995,55,51
23188KSAN,2021-01-08T04:29:00Z,295,4,295,4,NP,.00,30,29.996,29.996,55,51
23188KSAN,2021-01-08T04:30:00Z,293,4,291,4,NP,.00,30,29.997,29.996,55,51
23188KSAN,2021-01-08T04:31:00Z,294,3,294,3,NP,.00,30.001,29.997,29.996,55,51
23188KSAN,2021-01-08T04:32:00Z,297,3,300,3,NP,.00,30.001,29.997,29.997,55,51
23188KSAN,2021-01-08T04:33:00Z,300,3,305,3,NP,.00,30.002,29.998,29.997,55,50
23188KSAN,2021-01-08T04:34:00Z,305,3,306,3,NP,.00,30.002,29.998,29.998,55,50
23188KSAN,2021-01-08T04:35:00Z,309,3,309,3,NP,.00,30.003,29.999,29.998,55,51
23188KSAN,2021-01-08T04:36:00Z,310,3,307,4,NP,.00,30.004,30,29.999,55,51
23188KSAN,2021-01-08T04:37:00Z,312,3,316,4,NP,.00,30.004,30,30,55,51
23188KSAN,2021-01-08T04:38:00Z,317,4,323,4,NP,.00,30.005,30.001,30,55,51
23188KSAN,2021-01-08T04:39:00Z,321,4,317,4,NP,.00,30.005,30.001,30,55,51
23188KSAN,2021-01-08T04:40:00Z,322,4,316,5,NP,.00,30.005,30.001,30,55,50
23188KSAN,2021-01-08T04:41:00Z,321,4,314,5,NP,.00,30.005,30.001,30.001,55,50
23188KSAN,2021-01-08T04:42:00Z,317,4,314,5,NP,.00,30.005,30.002,30.001,55,50
23188KSAN,2021-01-08T04:43:00Z,312,4,308,4,NP,.00,30.006,30.002,30.001,55,51
23188KSAN,2021-01-08T04:44:00Z,308,3,305,4,NP,.00,30.006,30.002,30.001,55,51
23188KSAN,2021-01-08T04:45:00Z,309,3,303,4,NP,.00,30.006,30.002,30.002,55,51
23188KSAN,2021-01-08T04:46:00Z,313,3,313,4,NP,.00,30.006,30.002,30.002,55,51
23188KSAN,2021-01-08T04:47:00Z,316,3,314,4,NP,.00,30.006,30.002,30.002,55,51
23188KSAN,2021-01-08T04:48:00Z,320,3,323,4,NP,.00,30.006,30.002,30.001,55,51
23188KSAN,2021-01-08T04:49:00Z,326,3,324,3,NP,.00,30.005,30.002,30.001,55,51
23188KSAN,2021-01-08T04:50:00Z,329,3,329,4,NP,.00,30.005,30.001,30.001,55,51
23188KSAN,2021-01-08T04:51:00Z,335,3,332,4,NP,.00,30.005,30.001,30.001,55,51
23188KSAN,2021-01-08T04:52:00Z,340,3,327,4,NP,.00,30.005,30.002,30.001,55,51
23188KSAN,2021-01-08T04:53:00Z,340,3,341,4,NP,.00,30.006,30.002,30.001,55,51
23188KSAN,2021-01-08T04:54:00Z,340,3,340,4,NP,.00,30.006,30.002,30.001,55,51
23188KSAN,2021-01-08T04:55:00Z,342,3,339,4,NP,.00,30.006,30.002,30.001,55,51
23188KSAN,2021-01-08T04:56:00Z,343,4,340,5,NP,.00,30.006,30.002,30.001,55,51
23188KSAN,2021-01-08T04:57:00Z,343,4,343,4,NP,.00,30.006,30.002,30.001,55,51
23188KSAN,2021-01-08T04:58:00Z,342,3,345,4,NP,.00,30.006,30.002,30.001,55,51
23188KSAN,2021-01-08T04:59:00Z,342,3,350,4,NP,.00,30.005,30.002,30.001,55,51
23188KSAN,2021-01-08T05:00:00Z,341,3,333,3,NP,.00,30.005,30.002,30.001,55,51
23188KSAN,2021-01-08T05:01:00Z,338,3,338,3,NP,.00,30.006,30.002,30.001,55,51
23188KSAN,2021-01-08T05:02:00Z,338,3,326,4,M,.00,30.006,30.002,30.001,55,51
23188KSAN,2021-01-08T05:03:00Z,336,3,345,4,NP,.00,30.005,30.001,30.001,55,51
23188KSAN,2021-01-08T05:04:00Z,338,3,347,4,NP,.00,30.005,30.001,30,55,51
23188KSAN,2021-01-08T05:05:00Z,339,3,338,4,NP,.00,30.004,30,30,55,51
23188KSAN,2021-01-08T05:06:00Z,344,3,349,3,NP,.00,30.004,30,29.999,55,51
23188KSAN,2021-01-08T05:07:00Z,353,2,352,4,NP,.00,30.003,29.999,29.998,55,51
23188KSAN,2021-01-08T05:08:00Z,358,2,344,3,NP,.00,30.003,29.999,29.998,55,51
23188KSAN,2021-01-08T05:09:00Z,360,2,344,3,NP,.00,30.003,29.999,29.998,55,51
23188KSAN,2021-01-08T05:10:00Z,357,2,332,3,NP,.00,30.003,29.999,29.999,55,51
23188KSAN,2021-01-08T05:11:00Z,351,2,345,3,NP,.00,30.003,30,29.999,55,51
23188KSAN,2021-01-08T05:12:00Z,350,2,352,3,NP,.00,30.004,30,29.999,55,51
23188KSAN,2021-01-08T05:13:00Z,352,2,345,3,NP,.00,30.004,30,30,55,51
23188KSAN,2021-01-08T05:14:00Z,357,2,359,3,NP,.00,30.004,30.001,30,55,51
23188KSAN,2021-01-08T05:15:00Z,359,2,349,3,NP,.00,30.005,30.001,30,55,51
23188KSAN,2021-01-08T05:16:00Z,357,2,1,3,NP,.00,30.005,30.001,30,55,50
23188KSAN,2021-01-08T05:17:00Z,354,2,343,3,NP,.00,30.005,30.001,30,55,50
23188KSAN,2021-01-08T05:18:00Z,354,2,356,2,NP,.00,30.004,30.001,30,55,50
23188KSAN,2021-01-08T05:19:00Z,2,2,2,2,NP,.00,30.004,30,29.999,55,50
23188KSAN,2021-01-08T05:20:00Z,7,2,4,2,NP,.00,30.003,29.999,29.998,54,50
23188KSAN,2021-01-08T05:21:00Z,8,2,6,2,NP,.00,30.003,29.999,29.998,54,50
23188KSAN,2021-01-08T05:22:00Z,6,2,3,2,NP,.00,30.002,29.999,29.998,55,50
23188KSAN,2021-01-08T05:23:00Z,360,2,356,3,NP,.00,30.003,29.999,29.998,55,50
23188KSAN,2021-01-08T05:24:00Z,354,2,353,2,NP,.00,30.003,29.999,29.998,54,50
23188KSAN,2021-01-08T05:25:00Z,348,2,346,2,NP,.00,30.004,30,29.999,54,50
23188KSAN,2021-01-08T05:26:00Z,346,2,343,2,NP,.00,30.004,30.001,30,54,50
23188KSAN,2021-01-08T05:27:00Z,343,1,344,2,NP,.00,30.005,30.001,30,55,50
23188KSAN,2021-01-08T05:28:00Z,339,1,340,2,NP,.00,30.005,30.002,30.001,54,50
23188KSAN,2021-01-08T05:29:00Z,338,1,339,2,NP,.00,30.005,30.002,30.001,55,50
23188KSAN,2021-01-08T05:30:00Z,337,1,333,2,M,.00,30.005,30.002,30.001,55,50
23188KSAN,2021-01-08T05:31:00Z,337,1,341,1,NP,.00,30.005,30.001,30,55,51
23188KSAN,2021-01-08T05:32:00Z,339,1,335,2,NP,.00,30.005,30.001,30,56,51
23188KSAN,2021-01-08T05:33:00Z,341,2,344,2,NP,.00,30.004,30,30,55,51
23188KSAN,2021-01-08T05:34:00Z,344,2,355,2,NP,.00,30.004,30,30,55,51
23188KSAN,2021-01-08T05:35:00Z,348,2,340,3,NP,.00,30.004,30,30,55,51
23188KSAN,2021-01-08T05:36:00Z,351,2,351,2,NP,.00,30.004,30,30,55,51
23188KSAN,2021-01-08T05:37:00Z,350,2,349,2,NP,.00,30.005,30.001,30,55,51
23188KSAN,2021-01-08T05:38:00Z,347,2,339,3,NP,.00,30.005,30.002,30.001,54,50
23188KSAN,2021-01-08T05:39:00Z,342,2,331,3,NP,.00,30.006,30.002,30.002,54,50
23188KSAN,2021-01-08T05:40:00Z,336,2,329,3,NP,.00,30.007,30.003,30.002,55,50
23188KSAN,2021-01-08T05:41:00Z,333,2,330,3,NP,.00,30.008,30.004,30.003,55,51
23188KSAN,2021-01-08T05:42:00Z,332,3,329,3,NP,.00,30.008,30.004,30.004,55,51
23188KSAN,2021-01-08T05:43:00Z,333,3,336,3,NP,.00,30.009,30.005,30.004,55,51
23188KSAN,2021-01-08T05:44:00Z,339,3,341,3,NP,.00,30.009,30.006,30.005,55,51
23188KSAN,2021-01-08T05:45:00Z,340,3,342,3,NP,.00,30.01,30.006,30.005,54,51
23188KSAN,2021-01-08T05:46:00Z,338,3,338,4,NP,.00,30.01,30.006,30.005,54,51
23188KSAN,2021-01-08T05:47:00Z,337,3,339,3,NP,.00,30.01,30.006,30.006,54,50
23188KSAN,2021-01-08T05:48:00Z,336,3,344,3,NP,.00,30.011,30.007,30.006,55,51
23188KSAN,2021-01-08T05:49:00Z,337,2,339,3,NP,.00,30.011,30.007,30.006,55,51
23188KSAN,2021-01-08T05:50:00Z,337,2,342,3,NP,.00,30.011,30.007,30.006,55,51
23188KSAN,2021-01-08T05:51:00Z,334,2,328,3,NP,.00,30.011,30.007,30.007,54,51
23188KSAN,2021-01-08T05:52:00Z,332,2,336,3,M,.00,30.011,30.008,30.007,54,50
23188KSAN,2021-01-08T05:53:00Z,333,2,341,3,NP,.00,30.012,30.008,30.007,55,50
23188KSAN,2021-01-08T05:54:00Z,337,2,337,3,NP,.00,30.012,30.008,30.007,55,51
23188KSAN,2021-01-08T05:55:00Z,340,2,342,2,NP,.00,30.013,30.009,30.008,54,51
23188KSAN,2021-01-08T05:56:00Z,339,2,341,3,M,.00,30.013,30.01,30.009,55,51
23188KSAN,2021-01-08T05:57:00Z,336,2,325,3,NP,.00,30.014,30.01,30.01,55,51
23188KSAN,2021-01-08T05:58:00Z,334,2,322,3,NP,.00,30.015,30.011,30.01,55,51
23188KSAN,2021-01-08T05:59:00Z,334,3,338,3,NP,.00,30.015,30.012,30.011,55,51
23188KSAN,2021-01-08T06:00:00Z,334,3,321,3,NP,.00,30.016,30.012,30.011,54,51
23188KSAN,2021-01-08T06:01:00Z,339,2,346,3,NP,.00,30.016,30.012,30.011,54,51
23188KSAN,2021-01-08T06:02:00Z,346,2,351,3,NP,.00,30.016,30.013,30.012,54,51
23188KSAN,2021-01-08T06:03:00Z,353,2,349,3,NP,.00,30.017,30.013,30.012,54,50
23188KSAN,2021-01-08T06:04:00Z,357,2,352,2,NP,.00,30.017,30.014,30.013,54,50
23188KSAN,2021-01-08T06:05:00Z,358,2,2,2,NP,.00,30.018,30.015,30.014,54,50
23188KSAN,2021-01-08T06:06:00Z,1,2,359,2,NP,.00,30.019,30.016,30.015,54,50
23188KSAN,2021-01-08T06:07:00Z,360,2,2,2,NP,.00,30.02,30.016,30.016,54,50
23188KSAN,2021-01-08T06:08:00Z,354,2,345,2,NP,.00,30.021,30.017,30.016,54,50
23188KSAN,2021-01-08T06:09:00Z,353,2,354,2,NP,.00,30.021,30.017,30.017,53,50
23188KSAN,2021-01-08T06:10:00Z,354,2,352,2,NP,.00,30.021,30.018,30.017,53,50
23188KSAN,2021-01-08T06:11:00Z,354,2,356,2,NP,.00,30.022,30.018,30.017,53,49
23188KSAN,2021-01-08T06:12:00Z,357,2,3,2,NP,.00,30.022,30.018,30.017,53,49
23188KSAN,2021-01-08T06:13:00Z,4,2,15,2,NP,.00,30.022,30.018,30.017,54,49
23188KSAN,2021-01-08T06:14:00Z,10,2,10,3,NP,.00,30.021,30.017,30.017,54,50
23188KSAN,2021-01-08T06:15:00Z,11,2,7,3,NP,.00,30.02,30.016,30.016,54,50
23188KSAN,2021-01-08T06:16:00Z,13,2,19,2,NP,.00,30.019,30.016,30.015,53,49
23188KSAN,2021-01-08T06:17:00Z,15,2,14,3,NP,.00,30.019,30.015,30.014,53,49
23188KSAN,2021-01-08T06:18:00Z,16,2,19,2,NP,.00,30.018,30.014,30.014,53,49
23188KSAN,2021-01-08T06:19:00Z,16,2,13,3,NP,.00,30.018,30.014,30.014,53,49
23188KSAN,2021-01-08T06:20:00Z,13,2,8,2,NP,.00,30.018,30.015,30.014,53,49
23188KSAN,2021-01-08T06:21:00Z,16,1,19,1,NP,.00,30.018,30.015,30.014,53,49
23188KSAN,2021-01-08T06:22:00Z,23,1,15,2,NP,.00,30.018,30.014,30.014,53,50
23188KSAN,2021-01-08T06:23:00Z,25,1,34,1,NP,.00,30.018,30.014,30.014,53,49
23188KSAN,2021-01-08T06:24:00Z,32,1,39,1,NP,.00,30.018,30.014,30.014,54,49
23188KSAN,2021-01-08T06:25:00Z,46,1,70,1,NP,.00,30.018,30.014,30.013,54,50
23188KSAN,2021-01-08T06:26:00Z,61,1,73,1,NP,.00,30.018,30.014,30.013,54,50
23188KSAN,2021-01-08T06:27:00Z,64,1,62,1,NP,.00,30.017,30.014,30.013,54,50
23188KSAN,2021-01-08T06:28:00Z,64,1,46,1,NP,.00,30.017,30.014,30.013,54,50
23188KSAN,2021-01-08T06:29:00Z,86,1,105,1,NP,.00,30.017,30.013,30.012,54,50
23188KSAN,2021-01-08T06:30:00Z,107,1,109,1,NP,.00,30.017,30.013,30.012,53,50
23188KSAN,2021-01-08T06:31:00Z,110,0,121,1,M,.00,30.017,30.013,30.012,53,50
23188KSAN,2021-01-08T06:32:00Z,135,1,177,1,NP,.00,30.016,30.012,30.012,54,50
23188KSAN,2021-01-08T06:33:00Z,156,1,156,1,NP,.00,30.016,30.012,30.011,53,50
23188KSAN,2021-01-08T06:34:00Z,157,1,171,1,NP,.00,30.015,30.012,30.011,53,50
23188KSAN,2021-01-08T06:35:00Z,157,1,170,1,NP,.00,30.015,30.012,30.011,53,50
23188KSAN,2021-01-08T06:36:00Z,148,1,139,1,NP,.00,30.016,30.012,30.011,53,50
23188KSAN,2021-01-08T06:37:00Z,147,2,160,1,NP,.00,30.016,30.013,30.012,53,50
23188KSAN,2021-01-08T06:38:00Z,150,1,157,1,NP,.00,30.017,30.013,30.012,53,50
23188KSAN,2021-01-08T06:39:00Z,150,1,128,1,NP,.00,30.017,30.014,30.013,53,49
23188KSAN,2021-01-08T06:40:00Z,152,1,152,1,NP,.00,30.017,30.014,30.013,53,49
23188KSAN,2021-01-08T06:41:00Z,153,1,160,1,NP,.00,30.017,30.014,30.013,53,49
23188KSAN,2021-01-08T06:42:00Z,157,1,173,1,NP,.00,30.017,30.013,30.012,53,49
23188KSAN,2021-01-08T06:43:00Z,165,1,173,1,NP,.00,30.016,30.013,30.012,53,49
23188KSAN,2021-01-08T06:44:00Z,164,1,167,1,NP,.00,30.016,30.012,30.012,53,49
23188KSAN,2021-01-08T06:45:00Z,159,1,158,1,NP,.00,30.016,30.012,30.011,53,49
23188KSAN,2021-01-08T06:46:00Z,157,1,132,1,NP,.00,30.016,30.012,30.011,53,49
23188KSAN,2021-01-08T06:47:00Z,151,1,113,1,NP,.00,30.016,30.012,30.011,53,49
23188KSAN,2021-01-08T06:48:00Z,158,1,164,1,NP,.00,30.016,30.013,30.012,52,49
23188KSAN,2021-01-08T06:49:00Z,149,1,120,1,NP,.00,30.017,30.013,30.012,52,49
23188KSAN,2021-01-08T06:50:00Z,134,1,144,1,NP,.00,30.017,30.013,30.012,52,49
23188KSAN,2021-01-08T06:51:00Z,134,1,113,1,NP,.00,30.017,30.014,30.013,51,49
23188KSAN,2021-01-08T06:52:00Z,123,1,140,1,NP,.00,30.018,30.014,30.013,51,48
23188KSAN,2021-01-08T06:53:00Z,117,1,140,1,NP,.00,30.019,30.015,30.014,51,48
23188KSAN,2021-01-08T06:54:00Z,161,0,279,1,NP,.00,30.02,30.016,30.015,51,48
23188KSAN,2021-01-08T06:55:00Z,216,0,82,1,NP,.00,30.021,30.017,30.017,51,48
23188KSAN,2021-01-08T06:56:00Z,273,0,297,1,NP,.00,30.022,30.018,30.017,53,49
23188KSAN,2021-01-08T06:57:00Z,314,0,313,1,NP,.00,30.023,30.019,30.018,53,49
23188KSAN,2021-01-08T06:58:00Z,318,1,306,1,NP,.00,30.023,30.02,30.019,53,50
23188KSAN,2021-01-08T06:59:00Z,330,1,328,1,NP,.00,30.024,30.02,30.019,52,50
23188KSAN,2021-01-08T07:00:00Z,318,1,296,1,NP,.00,30.024,30.02,30.02,52,49
23188KSAN,2021-01-08T07:01:00Z,294,1,286,2,NP,.00,30.024,30.021,30.02,53,49
23188KSAN,2021-01-08T07:02:00Z,280,1,292,2,NP,.00,30.025,30.021,30.02,52,49
23188KSAN,2021-01-08T07:03:00Z,271,1,274,2,NP,.00,30.025,30.021,30.02,51,48
23188KSAN,2021-01-08T07:04:00Z,272,1,243,2,NP,.00,30.025,30.021,30.02,51,48
23188KSAN,2021-01-08T07:05:00Z,272,2,257,3,NP,.00,30.025,30.021,30.02,52,48
23188KSAN,2021-01-08T07:06:00Z,276,3,276,4,NP,.00,30.025,30.022,30.021,53,49
23188KSAN,2021-01-08T07:07:00Z,283,3,280,4,NP,.00,30.025,30.022,30.021,53,50
23188KSAN,2021-01-08T07:08:00Z,281,3,280,4,NP,.00,30.025,30.022,30.021,53,50
23188KSAN,2021-01-08T07:09:00Z,288,3,284,4,NP,.00,30.025,30.021,30.021,53,50
23188KSAN,2021-01-08T07:10:00Z,297,3,299,3,NP,.00,30.025,30.021,30.02,54,50
23188KSAN,2021-01-08T07:11:00Z,302,2,301,2,NP,.00,30.024,30.021,30.02,54,50
23188KSAN,2021-01-08T07:12:00Z,305,2,306,3,M,.00,30.024,30.02,30.019,53,50
23188KSAN,2021-01-08T07:13:00Z,311,2,310,3,NP,.00,30.023,30.02,30.019,53,50
23188KSAN,2021-01-08T07:14:00Z,314,2,309,3,NP,.00,30.023,30.019,30.019,53,50
23188KSAN,2021-01-08T07:15:00Z,309,2,312,2,NP,.00,30.023,30.019,30.018,53,50
23188KSAN,2021-01-08T07:16:00Z,301,2,304,2,NP,.00,30.023,30.019,30.018,53,50
23188KSAN,2021-01-08T07:17:00Z,292,2,285,2,NP,.00,30.022,30.019,30.018,53,50
23188KSAN,2021-01-08T07:18:00Z,293,1,292,2,NP,.00,30.022,30.018,30.017,53,50
23188KSAN,2021-01-08T07:19:00Z,300,1,300,2,NP,.00,30.021,30.018,30.017,53,50
23188KSAN,2021-01-08T07:20:00Z,309,1,321,1,NP,.00,30.021,30.017,30.016,53,50
23188KSAN,2021-01-08T07:21:00Z,321,1,332,1,NP,.00,30.02,30.016,30.016,53,50
23188KSAN,2021-01-08T07:22:00Z,330,1,344,1,NP,.00,30.02,30.016,30.015,53,50
23188KSAN,2021-01-08T07:23:00Z,342,1,349,1,NP,.00,30.02,30.016,30.015,53,50
23188KSAN,2021-01-08T07:24:00Z,349,1,350,1,NP,.00,30.02,30.016,30.015,53,50
23188KSAN,2021-01-08T07:25:00Z,349,1,342,1,NP,.00,30.02,30.016,30.015,53,50
23188KSAN,2021-01-08T07:26:00Z,350,1,352,1,NP,.00,30.02,30.016,30.015,53,50
23188KSAN,2021-01-08T07:27:00Z,1,1,3,1,NP,.00,30.02,30.017,30.016,53,50
23188KSAN,2021-01-08T07:28:00Z,22,1,34,1,NP,.00,30.02,30.016,30.015,52,50
23188KSAN,2021-01-08T07:29:00Z,40,1,47,1,NP,.00,30.02,30.016,30.015,52,50
23188KSAN,2021-01-08T07:30:00Z,47,1,50,1,NP,.00,30.019,30.016,30.015,52,49
23188KSAN,2021-01-08T07:31:00Z,54,1,62,1,NP,.00,30.019,30.016,30.015,52,49
23188KSAN,2021-01-08T07:32:00Z,60,0,52,1,NP,.00,30.02,30.016,30.015,52,49
23188KSAN,2021-01-08T07:33:00Z,59,0,58,1,NP,.00,30.021,30.017,30.016,52,49
23188KSAN,2021-01-08T07:34:00Z,57,1,52,1,NP,.00,30.021,30.018,30.017,52,49
23188KSAN,2021-01-08T07:35:00Z,56,1,48,1,NP,.00,30.022,30.018,30.017,52,49
23188KSAN,2021-01-08T07:36:00Z,54,0,46,0,NP,.00,30.022,30.019,30.018,52,49
23188KSAN,2021-01-08T07:37:00Z,45,0,352,0,NP,.00,30.023,30.019,30.018,52,49
23188KSAN,2021-01-08T07:38:00Z,359,0,310,1,NP,.00,30.023,30.019,30.019,52,49
23188KSAN,2021-01-08T07:39:00Z,356,0,21,1,NP,.00,30.023,30.02,30.019,52,49
23188KSAN,2021-01-08T07:40:00Z,57,0,90,1,NP,.00,30.023,30.02,30.019,52,49
23188KSAN,2021-01-08T07:41:00Z,137,0,251,1,NP,.00,30.023,30.02,30.019,52,49
23188KSAN,2021-01-08T07:42:00Z,252,0,243,1,NP,.00,30.023,30.02,30.019,52,49
23188KSAN,2021-01-08T07:43:00Z,248,1,251,1,NP,.00,30.024,30.02,30.019,52,49
23188KSAN,2021-01-08T07:44:00Z,244,1,236,1,NP,.00,30.024,30.021,30.02,52,49
23188KSAN,2021-01-08T07:45:00Z,244,1,246,1,NP,.00,30.025,30.022,30.021,52,49
23188KSAN,2021-01-08T07:46:00Z,250,1,253,1,NP,.00,30.026,30.022,30.022,52,49
23188KSAN,2021-01-08T07:47:00Z,255,1,259,1,NP,.00,30.027,30.023,30.022,52,49
23188KSAN,2021-01-08T07:48:00Z,259,1,268,1,NP,.00,30.027,30.023,30.023,52,49
23188KSAN,2021-01-08T07:49:00Z,267,1,287,1,NP,.00,30.028,30.024,30.023,52,49
23188KSAN,2021-01-08T07:50:00Z,280,1,275,1,NP,.00,30.028,30.024,30.024,52,49
23188KSAN,2021-01-08T07:51:00Z,282,1,283,1,NP,.00,30.028,30.025,30.024,52,49
23188KSAN,2021-01-08T07:52:00Z,281,1,282,1,NP,.00,30.028,30.024,30.023,52,49
23188KSAN,2021-01-08T07:53:00Z,287,1,291,1,NP,.00,30.027,30.024,30.023,52,49
23188KSAN,2021-01-08T07:54:00Z,288,1,299,1,NP,.00,30.027,30.023,30.022,52,49
23188KSAN,2021-01-08T07:55:00Z,277,1,298,1,NP,.00,30.026,30.022,30.022,52,49
23188KSAN,2021-01-08T07:56:00Z,264,0,245,1,NP,.00,30.026,30.022,30.021,52,49
23188KSAN,2021-01-08T07:57:00Z,281,0,261,1,NP,.00,30.025,30.022,30.021,52,49
23188KSAN,2021-01-08T07:58:00Z,315,0,53,1,NP,.00,30.025,30.022,30.021,52,49
23188KSAN,2021-01-08T07:59:00Z,87,0,63,1,NP,.00,30.025,30.022,30.021,52,49
23188KSAN,2021-01-14T08:00:00Z,353,1,344,1,NP,.00,30.07,30.066,30.066,53,43
23188KSAN,2021-01-14T08:01:00Z,360,0,2,1,NP,.00,30.069,30.066,30.065,53,43
23188KSAN,2021-01-14T08:02:00Z,330,0,268,1,NP,.00,30.069,30.065,30.065,53,43
23188KSAN,2021-01-14T08:03:00Z,289,1,286,1,NP,.00,30.069,30.065,30.065,53,43
23188KSAN,2021-01-14T08:04:00Z,281,1,287,2,NP,.00,30.069,30.066,30.065,52,43
23188KSAN,2021-01-14T08:05:00Z,284,2,281,2,NP,.00,30.07,30.066,30.066,53,43
23188KSAN,2021-01-14T08:06:00Z,287,2,293,2,NP,.00,30.07,30.066,30.066,53,43
